"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/13/2023","AirNow","530330069","5","6.7","ug/m3 LC","28","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/14/2023","AirNow","530330069","5","5.1","ug/m3 LC","21","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/15/2023","AirNow","530330069","5","5.3","ug/m3 LC","22","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/16/2023","AirNow","530330069","5","6.4","ug/m3 LC","27","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/17/2023","AirNow","530330069","5","6.5","ug/m3 LC","27","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/18/2023","AirNow","530330069","5","3.8","ug/m3 LC","16","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/19/2023","AirNow","530330069","5","6.2","ug/m3 LC","26","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/20/2023","AirNow","530330069","5","10.8","ug/m3 LC","45","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/21/2023","AirNow","530330069","5","8.6","ug/m3 LC","36","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/22/2023","AirNow","530330069","5","8.2","ug/m3 LC","34","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/23/2023","AirNow","530330069","5","9.5","ug/m3 LC","40","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/24/2023","AirNow","530330069","5","10.7","ug/m3 LC","45","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/25/2023","AirNow","530330069","5","6","ug/m3 LC","25","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/26/2023","AirNow","530330069","5","8","ug/m3 LC","33","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/27/2023","AirNow","530330069","5","2.8","ug/m3 LC","12","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/28/2023","AirNow","530330069","5","6.2","ug/m3 LC","26","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/29/2023","AirNow","530330069","5","10.3","ug/m3 LC","43","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/30/2023","AirNow","530330069","5","13.4","ug/m3 LC","54","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/31/2023","AirNow","530330069","5","13","ug/m3 LC","53","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/01/2023","AirNow","530330069","5","13.8","ug/m3 LC","55","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/02/2023","AirNow","530330069","5","13.6","ug/m3 LC","54","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/03/2023","AirNow","530330069","5","10.7","ug/m3 LC","45","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/04/2023","AirNow","530330069","5","5","ug/m3 LC","21","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/05/2023","AirNow","530330069","5","4.9","ug/m3 LC","20","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/06/2023","AirNow","530330069","5","2.8","ug/m3 LC","12","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/07/2023","AirNow","530330069","5","3.2","ug/m3 LC","13","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/08/2023","AirNow","530330069","5","4.6","ug/m3 LC","19","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/09/2023","AirNow","530330069","5","7.6","ug/m3 LC","32","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/10/2023","AirNow","530330069","5","5","ug/m3 LC","21","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/11/2023","AirNow","530330069","5","5.9","ug/m3 LC","25","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/12/2023","AirNow","530330069","5","13.1","ug/m3 LC","53","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/13/2023","AirNow","530330069","5","3.7","ug/m3 LC","15","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/14/2023","AirNow","530330069","5","7.7","ug/m3 LC","32","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/15/2023","AirNow","530330069","5","10.7","ug/m3 LC","45","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/16/2023","AirNow","530330069","5","9.1","ug/m3 LC","38","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/17/2023","AirNow","530330069","5","5.5","ug/m3 LC","23","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/18/2023","AirNow","530330069","5","2.6","ug/m3 LC","11","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/19/2023","AirNow","530330069","5","6.9","ug/m3 LC","29","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/20/2023","AirNow","530330069","5","1","ug/m3 LC","4","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/21/2023","AirNow","530330069","5","2.9","ug/m3 LC","12","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/22/2023","AirNow","530330069","5","4.3","ug/m3 LC","18","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/23/2023","AirNow","530330069","5","3.1","ug/m3 LC","13","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/24/2023","AirNow","530330069","5","4.5","ug/m3 LC","19","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/25/2023","AirNow","530330069","5","10.2","ug/m3 LC","43","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/26/2023","AirNow","530330069","5","3.9","ug/m3 LC","16","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/27/2023","AirNow","530330069","5","4.9","ug/m3 LC","20","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"02/28/2023","AirNow","530330069","5","3.8","ug/m3 LC","16","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/01/2023","AirNow","530330069","5","8.1","ug/m3 LC","34","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/02/2023","AirNow","530330069","5","4.5","ug/m3 LC","19","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/03/2023","AirNow","530330069","5","3.3","ug/m3 LC","14","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/04/2023","AirNow","530330069","5","4.7","ug/m3 LC","20","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/05/2023","AirNow","530330069","5","9.7","ug/m3 LC","40","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/06/2023","AirNow","530330069","5","5.1","ug/m3 LC","21","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/07/2023","AirNow","530330069","5","4.5","ug/m3 LC","19","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/08/2023","AirNow","530330069","5","8","ug/m3 LC","33","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/09/2023","AirNow","530330069","5","5.5","ug/m3 LC","23","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/10/2023","AirNow","530330069","5","1.9","ug/m3 LC","8","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/11/2023","AirNow","530330069","5","5.4","ug/m3 LC","23","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/12/2023","AirNow","530330069","5","9.9","ug/m3 LC","41","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/13/2023","AirNow","530330069","5","2.3","ug/m3 LC","10","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/14/2023","AirNow","530330069","5","5.7","ug/m3 LC","24","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/15/2023","AirNow","530330069","5","4.3","ug/m3 LC","18","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/16/2023","AirNow","530330069","5","6.7","ug/m3 LC","28","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/17/2023","AirNow","530330069","5","9.6","ug/m3 LC","40","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/18/2023","AirNow","530330069","5","11.5","ug/m3 LC","48","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/19/2023","AirNow","530330069","5","13","ug/m3 LC","53","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/20/2023","AirNow","530330069","5","5.4","ug/m3 LC","23","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/21/2023","AirNow","530330069","5","3.5","ug/m3 LC","15","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/22/2023","AirNow","530330069","5","7.5","ug/m3 LC","31","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/23/2023","AirNow","530330069","5","3","ug/m3 LC","13","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/24/2023","AirNow","530330069","5","3","ug/m3 LC","13","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/25/2023","AirNow","530330069","5","2.7","ug/m3 LC","11","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/26/2023","AirNow","530330069","5","3.4","ug/m3 LC","14","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/27/2023","AirNow","530330069","5","3.9","ug/m3 LC","16","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/28/2023","AirNow","530330069","5","4.4","ug/m3 LC","18","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/29/2023","AirNow","530330069","5","7.9","ug/m3 LC","33","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/30/2023","AirNow","530330069","5","6.8","ug/m3 LC","28","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"03/31/2023","AirNow","530330069","5","2.9","ug/m3 LC","12","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"04/01/2023","AirNow","530330069","5","2","ug/m3 LC","8","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"04/02/2023","AirNow","530330069","5","2","ug/m3 LC","8","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"04/03/2023","AirNow","530330069","5","3.1","ug/m3 LC","13","Tukwila Allentown","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.4985350009395","-122.278385"
"01/01/2023","AirNow","530330080","5","9.5","ug/m3 LC","40","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/02/2023","AirNow","530330080","5","4.5","ug/m3 LC","19","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/03/2023","AirNow","530330080","5","3.8","ug/m3 LC","16","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/04/2023","AirNow","530330080","5","1.2","ug/m3 LC","5","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/05/2023","AirNow","530330080","5","2.3","ug/m3 LC","10","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/06/2023","AirNow","530330080","5","4.5","ug/m3 LC","19","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/07/2023","AirNow","530330080","5","5.3","ug/m3 LC","22","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/08/2023","AirNow","530330080","5","6.8","ug/m3 LC","28","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/09/2023","AirNow","530330080","5","3.1","ug/m3 LC","13","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/10/2023","AirNow","530330080","5","3.8","ug/m3 LC","16","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/11/2023","AirNow","530330080","5","2.4","ug/m3 LC","10","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/12/2023","AirNow","530330080","5","2.5","ug/m3 LC","10","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/13/2023","AirNow","530330080","5","5.2","ug/m3 LC","22","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/14/2023","AirNow","530330080","5","2.3","ug/m3 LC","10","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/15/2023","AirNow","530330080","5","4.1","ug/m3 LC","17","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/16/2023","AirNow","530330080","5","4.4","ug/m3 LC","18","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/17/2023","AirNow","530330080","5","4.5","ug/m3 LC","19","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/18/2023","AirNow","530330080","5","3.7","ug/m3 LC","15","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/19/2023","AirNow","530330080","5","5.5","ug/m3 LC","23","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/20/2023","AirNow","530330080","5","9.1","ug/m3 LC","38","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/21/2023","AirNow","530330080","5","6.9","ug/m3 LC","29","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/22/2023","AirNow","530330080","5","4.4","ug/m3 LC","18","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/23/2023","AirNow","530330080","5","7.3","ug/m3 LC","30","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/24/2023","AirNow","530330080","5","9.2","ug/m3 LC","38","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/25/2023","AirNow","530330080","5","6.5","ug/m3 LC","27","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/26/2023","AirNow","530330080","5","8.5","ug/m3 LC","35","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/27/2023","AirNow","530330080","5","2.4","ug/m3 LC","10","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/28/2023","AirNow","530330080","5","4.8","ug/m3 LC","20","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/29/2023","AirNow","530330080","5","3.9","ug/m3 LC","16","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/30/2023","AirNow","530330080","5","6.7","ug/m3 LC","28","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"01/31/2023","AirNow","530330080","5","9.6","ug/m3 LC","40","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/01/2023","AirNow","530330080","5","9.2","ug/m3 LC","38","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/02/2023","AirNow","530330080","5","7.3","ug/m3 LC","30","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/03/2023","AirNow","530330080","5","7.5","ug/m3 LC","31","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/04/2023","AirNow","530330080","5","2.4","ug/m3 LC","10","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/05/2023","AirNow","530330080","5","3.8","ug/m3 LC","16","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/06/2023","AirNow","530330080","5","4.1","ug/m3 LC","17","SEATTLE - BEACON HILL","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
