,date,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,unix,mean_7_days,mean_14_days,mean_56_days,signal,std_7_days,exp_mean_7_days,exp_std_7_days,momentum_7_days,rate_of_change_7_days,strength_index_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,momentum_14_days,rate_of_change_14_days,strength_index_14_days,std_56_days,exp_mean_56_days,exp_std_56_days,momentum_56_days,rate_of_change_56_days,strength_index_56_days
251,2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.908022,4959389368.726733,2649137,43913.676331,2638969873.669803,1634245200000,57066.33714285714,54217.70357142857,48515.47178571428,1.0,2344.095593547711,57257.59054248818,3738.718475491072,7720.989999999998,12.234275261093225,83.07240101927509,3954.0268710685464,54508.704020439945,5473.389275034266,13530.809999999998,29.468981775966775,74.49795737518097,4584.066433682979,48596.645991031284,6529.599302467901,12349.949999999997,26.321298221473278,60.293923811154635
252,2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.88096,2173374058.808911,1360379,17286.46284,1059536457.6160172,1634331600000,57912.887142857144,55163.46571428572,48730.71642857143,1.0,2516.027405227629,58162.085406866136,3653.3409693231547,5925.8499999999985,11.373369435957482,77.11933759989691,3840.2486753548233,55357.619484381285,5568.500132263322,13240.669999999998,26.297836867668696,71.7252492117753,4872.623397220078,49027.53669117896,6807.168726934477,12053.699999999997,23.63227930905485,59.67301445685727
253,2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24124,2371696294.7973056,1331655,19289.94298,1170524004.7692945,1634418000000,58894.22000000001,56115.48857142857,48950.164821428574,1.0,2370.826498023987,59003.64655514961,3533.972730603893,6869.330000000002,7.05913468188933,78.58592140513572,3627.359127888263,56180.38088646378,5622.483629729691,13328.32,24.99422040941035,72.62410448512114,5163.963847868001,49466.21137393604,7078.068145025163,12289.11,24.327661685409954,60.01644455920989
254,2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.4205527,1629184,25859.08539,1595447836.139042,1634504400000,59542.57571428571,57028.69571428571,49173.75392857143,1.0,2531.9584884751293,59755.194916362205,3368.0275730512726,4538.489999999998,10.737927954264629,79.70540381233938,3358.5596993392687,56957.64210160195,5623.725709314743,12784.899999999994,20.472979575881947,73.29842189868496,5450.811651468834,49906.38744969868,7332.497798452915,12520.989999999998,30.070535287465844,60.270560641415415
255,2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.107744,3370863940.269437,1755708,27436.545484,1724665979.8435092,1634590800000,60725.955714285716,57943.59571428572,49470.299999999996,1.0,2534.407918816797,60886.54368727165,3603.8219218850627,8283.659999999996,12.051510450258855,84.23875368707422,3471.1271334820103,57934.03515472169,5838.052400620432,12808.599999999999,16.20824369520021,76.26729707597329,5807.779687574601,50410.79934409922,7681.283878836656,16606.579999999994,31.25634529168126,61.44707550466043
256,2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.934856,3362878816.4045925,1823286,27623.990526,1806653764.6708329,1634677200000,61959.44285714285,58706.91071428572,49774.373035714285,1.0,2721.4194122044546,62165.26026545374,3932.3727746878844,8634.410000000003,15.08941733565321,86.83813087747265,3985.5041673456562,59009.685134092135,6134.951931480426,10686.410000000003,22.712912580816816,78.24167911592814,6212.918499034108,50957.89473490604,8081.55683177958,17028.090000000004,40.8965783569974,62.30831123158208
257,2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,4407757970.879756,2181665,32008.51421,2060110973.805894,1634763600000,62651.61571428571,59307.47714285714,50048.46732142857,1.0,1819.8754206798592,62172.2326990903,3405.559701611135,4845.209999999999,0.8443482516171786,60.90438522583762,3816.7290613568466,59434.14711621319,5820.692369574968,8407.93,15.27618452374664,65.2954637066454,6416.527832613536,51352.15345007063,8208.0189954624,15349.279999999999,26.743991734240335,59.322249350481485
258,2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,3229377744.3114257,1555280,25440.69118,1576807744.195897,1634850000000,62511.01571428571,59788.67642857142,50255.93732142857,1.0,1942.0521467753351,61801.22952431773,3029.872836580431,-984.1999999999971,-0.30775892529630283,53.53354075786454,3501.142019909768,59601.35683405144,5436.798567898941,6736.790000000001,10.443183331962382,61.00001072056526,6570.300821502398,51679.76618897657,8246.961868917017,11618.32,24.118592054254652,58.199996220139504
259,2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.2187824,982103,13352.56908,815306581.3357304,1634936400000,62569.75571428571,60241.32142857143,50477.212321428575,1.0,1889.85847734551,61672.6096432383,2634.956890105996,411.1800000000003,-0.3926321419742771,56.00411093736631,3226.2652965686484,59826.07592284458,5096.184735753768,6337.029999999999,12.125633472987065,62.068763523150814,6730.355430479854,52016.884573638235,8295.036065943377,12391.400000000001,25.670447095964693,58.51777886762314
260,2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,1889694558.9504948,1052085,15682.1686,949151331.8623388,1635022800000,62473.16857142857,60683.69428571429,50693.005,1.0,1967.6317518225815,61467.51223242872,2313.9740009906263,-676.1100000000006,-1.8668327478348523,53.590719144576475,2798.150667251667,59962.89513313197,4758.079670791365,6193.220000000001,5.882705034769503,60.766803361966716,6866.895164026308,52326.92405969158,8311.699102505918,12084.39,29.51990415238221,58.19076430057541
261,2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,2309339650.10938,1270453,18577.25472,1164150305.9348185,1635109200000,62625.874285714286,61084.22499999999,50980.43125,1.0,1967.1598331845562,61870.329174321545,2140.9745370533988,1068.9400000000023,-1.869631252606732,63.0973547831766,2702.658874031261,60378.34644871437,4563.873840914723,5607.43,12.646854032890728,64.8369533948582,7043.372058560443,52704.21470817701,8405.088933197578,16095.869999999995,33.9226923312914,59.37519731657763
