,date,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,unix
297,2021-09-20 00:00:00,47241.75,47347.25,42500.0,43015.62,78003.524443,3457139274.300071,1842231,36108.362951,1600107748.5660272,1632085200000
298,2021-09-21 00:00:00,43016.64,43639.0,39600.0,40734.38,84534.080485,3551997786.6903553,1820721,38942.74356,1637800328.5038831,1632171600000
299,2021-09-22 00:00:00,40734.09,44000.55,40565.39,43543.61,58349.05542,2482639471.907596,1304011,29321.5066,1248027083.190341,1632258000000
300,2021-09-23 00:00:00,43546.37,44978.0,43069.09,44865.26,48699.57655,2147211305.482089,1196106,24503.00365,1080404499.5649571,1632344400000
301,2021-09-24 00:00:00,44865.26,45200.0,40675.0,42810.57,84113.426292,3596718231.0505486,1819744,41952.776582,1794510963.7797813,1632430800000
302,2021-09-25 00:00:00,42810.58,42966.84,41646.28,42670.64,33594.57189,1428238748.2095258,949787,16555.7295,703947971.383276,1632517200000
303,2021-09-26 00:00:00,42670.63,43950.0,40750.0,43160.9,49879.99765,2124657079.2797766,1374145,24762.74447,1055225792.1285858,1632603600000
304,2021-09-27 00:00:00,43160.9,44350.0,42098.0,42147.35,39776.84383,1728912299.8034244,1001487,19307.85346,839585982.3907081,1632690000000
305,2021-09-28 00:00:00,42147.35,42787.38,40888.0,41026.54,43372.2624,1816305387.8388581,1045389,20710.0903,867306872.2124455,1632776400000
306,2021-09-29 00:00:00,41025.01,42590.0,40753.88,41524.28,33511.53487,1399625476.0563762,884909,16338.4266,682466342.7870586,1632862800000
307,2021-09-30 00:00:00,41524.29,44141.37,41410.17,43824.1,46381.22781,2005486003.5646772,1197815,23348.93974,1009687948.2258337,1632949200000
308,2021-10-01 00:00:00,43820.01,48495.0,43283.03,48141.61,66244.87492,3076094886.592474,1771237,34156.88321,1585411525.337827,1633035600000
309,2021-10-02 00:00:00,48141.6,48336.59,47430.18,47634.9,30508.98131,1459064880.5324447,996116,15180.50362,726007609.1562026,1633122000000
310,2021-10-03 00:00:00,47634.89,49228.08,47088.0,48200.01,30825.05601,1482764462.1905775,1114294,15426.81514,742443046.4075491,1633208400000
311,2021-10-04 00:00:00,48200.01,49536.12,46891.0,49224.94,46796.49372,2258464361.1263566,1437692,23032.4914,1112232800.7886517,1633294800000
312,2021-10-05 00:00:00,49224.93,51886.3,49022.4,51471.99,52125.66793,2618101829.0177226,1641651,26687.41046,1341045872.9987288,1633381200000
313,2021-10-06 00:00:00,51471.99,55750.0,50382.41,55315.0,79877.545181,4236927265.381522,2443126,40664.027517,2158326113.6632404,1633467600000
314,2021-10-07 00:00:00,55315.0,55332.31,53357.0,53785.22,54917.37766,2983143121.088643,1703147,26485.89849,1438826617.038987,1633554000000
315,2021-10-08 00:00:00,53785.22,56100.0,53617.61,53951.43,46160.25785,2522087625.0940795,1548832,22643.19334,1237799956.8681743,1633640400000
316,2021-10-09 00:00:00,53955.67,55489.0,53661.67,54949.72,55177.08013,3024862790.6955924,1609483,27686.74749,1518044340.2089689,1633726800000
317,2021-10-10 00:00:00,54949.72,56561.31,54080.0,54659.0,89237.836128,4923958325.389876,2427176,44656.915748,2464422246.842279,1633813200000
318,2021-10-11 00:00:00,54659.01,57839.04,54415.06,57471.35,52933.165751,2994673617.7236485,1690409,26858.829013,1519825843.1170495,1633899600000
319,2021-10-12 00:00:00,57471.35,57680.0,53879.0,55996.93,53471.2855,3017210682.8859496,1554412,26157.44247,1477084242.54916,1633986000000
320,2021-10-13 00:00:00,55996.91,57777.0,54167.19,57367.0,55808.44492,3123307687.477303,1610489,27985.13207,1566812325.67564,1634072400000
321,2021-10-14 00:00:00,57370.83,58532.54,56818.05,57347.94,43053.336781,2481915791.591235,1372048,21940.264979,1265138476.8655941,1634158800000
322,2021-10-15 00:00:00,57347.94,62933.0,56850.0,61672.42,82512.908022,4959389368.726733,2649137,43913.676331,2638969873.669803,1634245200000
323,2021-10-16 00:00:00,61672.42,62378.42,60150.0,60875.57,35467.88096,2173374058.808911,1360379,17286.46284,1059536457.6160173,1634331600000
324,2021-10-17 00:00:00,60875.57,61718.39,58963.0,61528.33,39099.24124,2371696294.7973056,1331655,19289.94298,1170524004.7692945,1634418000000
325,2021-10-18 00:00:00,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.4205527,1629184,25859.08539,1595447836.139042,1634504400000
326,2021-10-19 00:00:00,62005.6,64486.0,61322.22,64280.59,53628.107744,3370863940.269437,1755708,27436.545484,1724665979.8435092,1634590800000
327,2021-10-20 00:00:00,64280.59,67000.0,63481.4,66001.41,51428.934856,3362878816.4045925,1823286,27623.990526,1806653764.6708326,1634677200000
328,2021-10-21 00:00:00,66001.4,66639.74,62000.0,62193.15,68538.64537,4407757970.879756,2181665,32008.51421,2060110973.8058941,1634763600000
329,2021-10-22 00:00:00,62193.15,63732.39,60000.0,60688.22,52119.35886,3229377744.3114257,1555280,25440.69118,1576807744.195897,1634850000000
330,2021-10-23 00:00:00,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.2187824,982103,13352.56908,815306581.3357304,1634936400000
331,2021-10-24 00:00:00,61286.75,61500.0,59510.63,60852.22,31226.57676,1889694558.9504948,1052085,15682.1686,949151331.8623388,1635022800000
332,2021-10-25 00:00:00,60852.22,63710.63,60650.0,63078.78,36853.83806,2309339650.1093802,1270453,18577.25472,1164150305.9348185,1635109200000
333,2021-10-26 00:00:00,63078.78,63293.48,59817.55,60328.81,40217.50083,2492606133.3189454,1334460,18699.28475,1160289812.695996,1635195600000
334,2021-10-27 00:00:00,60328.81,61496.0,58000.0,58413.44,62124.49016,3688306192.972418,1913083,29983.43122,1780494793.5603175,1635282000000
335,2021-10-28 00:00:00,58413.44,62499.0,57820.0,60575.89,61056.35301,3677629851.0596066,1878275,30447.44205,1835335717.8149135,1635368400000
336,2021-10-29 00:00:00,60575.9,62980.0,60174.81,62253.71,43973.90414,2706090987.3096256,1417344,22262.86881,1370325591.0001447,1635454800000
337,2021-10-30 00:00:00,62253.7,62359.25,60673.0,61859.19,31478.12566,1937860260.4380624,1197748,15583.51105,959369103.6133327,1635541200000
338,2021-10-31 00:00:00,61859.19,62405.3,59945.36,61299.8,39267.63794,2396556477.343494,1563417,19362.08206,1181449065.6191804,1635627600000
339,2021-11-01 00:00:00,61299.81,62437.74,59405.0,60911.11,44687.66672,2737282804.738131,1472636,22139.95506,1356676790.5772645,1635717600000
340,2021-11-02 00:00:00,60911.12,64270.0,60624.68,63219.99,46368.2841,2909221038.40065,1858362,23852.14282,1496448016.5988712,1635804000000
341,2021-11-03 00:00:00,63220.57,63500.0,60382.76,62896.48,43336.09049,2713389500.4663587,1601925,20662.34777,1294306441.66844,1635890400000
342,2021-11-04 00:00:00,62896.49,63086.31,60677.01,61395.01,35930.93314,2218138026.7045407,1346081,17843.38035,1101751566.3843453,1635976800000
343,2021-11-05 00:00:00,61395.01,62595.72,60721.0,60937.12,31604.48749,1943346371.470386,1243074,15769.15494,969780612.6853931,1636063200000
344,2021-11-06 00:00:00,60940.18,61560.49,60050.0,61470.61,25590.57408,1556774943.5537283,965309,12511.52761,761294376.4716995,1636149600000
345,2021-11-07 00:00:00,61470.62,63286.35,61322.78,63273.59,25515.6883,1585744720.199772,1068629,13567.09782,843384435.4409548,1636236000000
346,2021-11-08 00:00:00,63273.58,67789.0,63273.58,67525.83,54442.094554,3575716171.0442996,2349581,28879.186436,1897321249.827841,1636322400000
347,2021-11-09 00:00:00,67525.82,68524.25,66222.4,66947.66,44661.378068,3014326962.087268,1847655,22243.236452,1501548663.7926426,1636408800000
348,2021-11-10 00:00:00,66947.67,69000.0,62822.9,64882.43,65171.504046,4335575752.805223,2347934,31344.743321,2088305177.7774785,1636495200000
349,2021-11-11 00:00:00,64882.42,65600.07,64100.0,64774.26,37237.98058,2415537333.57771,1327827,18589.51479,1205890453.6044016,1636581600000
350,2021-11-12 00:00:00,64774.25,65450.7,62278.0,64122.23,44490.10816,2844286547.5040407,1479149,21028.45541,1344883879.1387346,1636668000000
351,2021-11-13 00:00:00,64122.22,65000.0,63360.22,64380.0,22504.97383,1442441613.5983925,904149,11094.05209,711146514.0645869,1636754400000
352,2021-11-14 00:00:00,64380.01,65550.51,63576.27,65519.1,25705.07347,1658473781.2937696,951393,12629.83414,815039550.9471319,1636840800000
353,2021-11-15 00:00:00,65519.11,66401.82,63400.0,63606.74,37829.37124,2460915922.8761277,1305209,19160.47382,1247275595.4355905,1636927200000
354,2021-11-16 00:00:00,63606.73,63617.31,58574.07,60058.87,77455.15609,4705744041.299647,2353681,36375.32415,2209839153.3697233,1637013600000
355,2021-11-17 00:00:00,60058.87,60840.23,58373.0,60344.87,46289.38491,2767802055.200423,1471305,22545.24375,1348537946.9526918,1637100000000
356,2021-11-18 00:00:00,60344.86,60976.0,56474.26,56891.62,62146.99931,3644824179.1448526,1960419,29742.20507,1745202989.742389,1637186400000
357,2021-11-19 00:00:00,56891.62,58320.0,55600.0,58052.24,50715.88726,2896189975.910774,1560459,24072.28575,1374771758.2367315,1637272800000
358,2021-11-20 00:00:00,58057.1,59845.0,57353.0,59707.51,33811.5901,1982718831.1570773,1200190,16682.28087,978340154.0756932,1637359200000
359,2021-11-21 00:00:00,59707.52,60029.76,58486.65,58622.02,31902.22785,1886578154.5167086,1249219,14949.12309,884084155.7068344,1637445600000
360,2021-11-22 00:00:00,58617.7,59444.0,55610.0,56247.18,51724.32047,2968622334.1376567,1624768,24834.9816,1425668562.2116647,1637532000000
361,2021-11-23 00:00:00,56243.83,58009.99,55317.0,57541.27,49917.85017,2837210673.4885187,1570845,25217.65003,1433171468.6668608,1637618400000
362,2021-11-24 00:00:00,57541.26,57735.0,55837.0,57138.29,39612.04964,2246374244.330568,1432991,19625.09659,1113184375.6794689,1637704800000
363,2021-11-25 00:00:00,57138.29,59398.9,57000.0,58960.36,42153.51522,2455658857.700593,1604266,21112.80397,1230022891.7300947,1637791200000
364,2021-11-26 00:00:00,58960.37,59150.0,53500.0,53726.53,65927.87066,3649353860.4295664,2138184,31287.4699,1731974879.8668964,1637877600000
365,2021-11-27 00:00:00,53723.72,55280.0,53610.0,54721.03,29716.99957,1623173123.4917316,1110145,14462.93801,790191540.9148489,1637964000000
366,2021-11-28 00:00:00,54716.47,57445.05,53256.64,57274.88,36163.7137,1982198373.532835,1253408,18520.69985,1016073216.5947642,1638050400000
367,2021-11-29 00:00:00,57274.89,58865.97,56666.67,57776.25,40125.28009,2313371348.113543,1349625,19520.25038,1125240984.5522516,1638136800000
368,2021-11-30 00:00:00,57776.25,59176.99,55875.55,56950.56,49161.05194,2823644073.021905,1587472,23867.80287,1371720422.255628,1638223200000
369,2021-12-01 00:00:00,56950.56,59053.55,56458.01,57184.07,44956.63656,2584928714.0757422,1442301,21501.29463,1236414404.9088528,1638309600000
370,2021-12-02 00:00:00,57184.07,57375.47,55777.77,56480.34,37574.05976,2127110102.1073096,1307890,18375.47518,1040366894.5501271,1638396000000
371,2021-12-03 00:00:00,56484.26,57600.0,51680.0,53601.05,58927.69027,3246198505.9468513,1865063,27287.25751,1505556556.1578631,1638482400000
372,2021-12-04 00:00:00,53601.05,53859.1,42000.3,49152.47,114203.373748,5495712061.978532,3362771,52876.55238,2544632557.496252,1638568800000
373,2021-12-05 00:00:00,49152.46,49699.05,47727.21,49396.33,45580.82012,2231486105.8439116,1371839,22420.90324,1097785758.5909762,1638655200000
374,2021-12-06 00:00:00,49396.32,50891.11,47100.0,50441.92,58571.21575,2851528919.1795363,1741956,28820.34753,1403464676.8850937,1638741600000
375,2021-12-07 00:00:00,50441.91,51936.33,50039.74,50588.95,38253.46877,1950573500.2086658,1212350,18679.11099,952551067.6259857,1638828000000
376,2021-12-08 00:00:00,50588.95,51200.0,48600.0,50471.19,38425.92466,1925458787.1147523,1118225,18126.84362,908410692.2460091,1638914400000
377,2021-12-09 00:00:00,50471.19,50797.76,47320.0,47545.59,37692.68665,1841474998.89511,1130599,18097.0596,884082539.7047912,1639000800000
378,2021-12-10 00:00:00,47535.9,50125.0,46852.0,47140.54,44233.57391,2135023722.8531513,1215231,21143.96129,1020995576.3025669,1639087200000
379,2021-12-11 00:00:00,47140.54,49485.71,46751.0,49389.99,28889.19358,1397524635.581402,957390,14452.26806,699251597.8052382,1639173600000
380,2021-12-12 00:00:00,49389.99,50777.0,48638.0,50053.9,26017.93421,1292315883.6245537,863605,13266.00955,658923314.8679801,1639260000000
381,2021-12-13 00:00:00,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888500.790305,1399599,23487.0228,1119972248.5384023,1639346400000
382,2021-12-14 00:00:00,46702.76,48700.41,46290.0,48343.28,39955.98445,1887427362.4740965,1194992,20010.80589,945501336.1569144,1639432800000
383,2021-12-15 00:00:00,48336.95,49500.0,46547.0,48864.98,51629.181,2487012309.0915494,1438176,25861.16891,1246095378.459541,1639519200000
384,2021-12-16 00:00:00,48864.98,49436.43,47511.0,47632.38,31949.86739,1551200654.052745,1023983,15281.92439,742115283.5773988,1639605600000
385,2021-12-17 00:00:00,47632.38,47995.96,45456.0,46131.2,43104.4887,2015966349.5161324,1261780,19846.77192,928665863.5850744,1639692000000
386,2021-12-18 00:00:00,46133.83,47392.37,45500.0,46834.48,25020.05271,1165205135.7008426,862066,12635.54707,588649454.2725667,1639778400000
387,2021-12-19 00:00:00,46834.47,48300.01,46406.91,46681.23,29305.70665,1384958598.3627698,874827,14646.77828,692559814.2285637,1639864800000
388,2021-12-20 00:00:00,46681.24,47537.57,45558.85,46914.16,35848.50609,1663363117.8304534,1076488,17666.32749,819817570.663743,1639951200000
389,2021-12-21 00:00:00,46914.17,49328.96,46630.0,48889.88,37713.92924,1827234149.0598803,1119412,19356.27006,937648412.2221354,1640037600000
390,2021-12-22 00:00:00,48887.59,49576.13,48421.87,48588.16,27004.2022,1322418595.3337295,949480,13402.54963,656467230.7563097,1640124000000
391,2021-12-23 00:00:00,48588.17,51375.0,47920.42,50838.81,35192.54046,1738129830.7814522,1176050,17397.67034,859605116.679757,1640210400000
392,2021-12-24 00:00:00,50838.82,51810.0,50384.43,50820.0,31684.84269,1618089927.2810063,1075177,15108.36362,771557283.6260679,1640296800000
393,2021-12-25 00:00:00,50819.99,51156.23,50142.32,50399.66,19135.51613,971491029.130824,766979,9928.30266,504102529.5288982,1640383200000
394,2021-12-26 00:00:00,50399.67,51280.0,49412.0,50775.49,22569.88914,1132200241.5624182,797133,11285.69707,566374786.7160686,1640469600000
395,2021-12-27 00:00:00,50775.48,52088.0,50449.0,50701.44,28783.57561,1471626727.6045172,1008993,14431.77595,738150090.1315702,1640556000000
396,2021-12-28 00:00:00,50701.44,50704.05,47313.01,47543.74,45853.33924,2242102220.931003,1345774,21743.17013,1063171693.1535625,1640642400000
397,2021-12-29 00:00:00,47543.74,48139.08,46096.99,46464.66,39498.87,1873785571.2732966,1114074,19089.6191,905969695.6425399,1640728800000
398,2021-12-30 00:00:00,46464.66,47900.0,45900.0,47120.87,30352.29569,1428755720.453203,910157,14886.52375,700792256.6883159,1640815200000
399,2021-12-31 00:00:00,47120.88,48548.26,45678.0,46216.93,34937.99796,1650715977.918517,1059783,17315.5423,818331688.0033131,1640901600000
400,2022-01-01 00:00:00,46216.93,47954.63,46208.37,47722.65,19604.46325,924155159.5834866,714899,9942.36679,468738711.7901065,1640988000000
401,2022-01-02 00:00:00,47722.66,47990.0,46654.0,47286.18,18340.4604,866610995.5633582,709624,9166.46954,433182392.2819466,1641074400000
402,2022-01-03 00:00:00,47286.18,47570.0,45696.0,46446.1,27662.0771,1292203508.325655,885624,13524.76045,631879430.11428,1641160800000
403,2022-01-04 00:00:00,46446.1,47557.54,45500.0,45832.01,35491.4136,1649170424.1276133,1021815,17689.26808,821725463.0808074,1641247200000
404,2022-01-05 00:00:00,45832.01,47070.0,42500.0,43451.13,51784.11857,2334288544.645448,1478532,23552.9946,1063287226.3571414,1641333600000
405,2022-01-06 00:00:00,43451.14,43816.0,42430.58,43082.31,38880.37305,1674466154.4383326,1150707,19268.82662,829886561.8261453,1641420000000
406,2022-01-07 00:00:00,43082.3,43145.83,40610.0,41566.48,54836.50818,2293851015.4652367,1406635,26519.39261,1109740200.2387211,1641506400000
407,2022-01-08 00:00:00,41566.48,42300.0,40501.0,41679.74,32952.73111,1367233494.8277667,1021908,16462.53747,683155535.4215348,1641592800000
408,2022-01-09 00:00:00,41679.74,42786.7,41200.02,41864.62,22724.39426,952830064.5125849,752733,11399.78979,478046850.277152,1641679200000
409,2022-01-10 00:00:00,41864.62,42248.5,39650.0,41822.49,50729.17019,2088111339.5055964,1250983,24654.54811,1015935553.4027652,1641765600000
410,2022-01-11 00:00:00,41822.49,43100.0,41268.93,42729.29,37296.43729,1574803608.9600787,1015526,18521.95391,782176383.1010936,1641852000000
411,2022-01-12 00:00:00,42729.29,44322.0,42450.0,43902.66,33943.2928,1470906437.7120714,1023902,17584.31885,762205618.815565,1641938400000
412,2022-01-13 00:00:00,43902.65,44500.0,42311.22,42560.11,34910.87762,1515944525.4954948,1036234,17175.40587,746075123.2441132,1642024800000
413,2022-01-14 00:00:00,42558.35,43448.78,41725.95,43059.96,32640.88292,1392000443.3501675,946938,15434.18945,658472386.2432475,1642111200000
414,2022-01-15 00:00:00,43059.96,43800.0,42555.0,43084.29,21936.05616,946488263.5484481,752688,11133.18615,480516487.1849679,1642197600000
415,2022-01-16 00:00:00,43084.29,43475.0,42581.79,43071.66,20602.35271,887203134.0531468,732171,10052.19291,432899939.6738643,1642284000000
416,2022-01-17 00:00:00,43071.66,43176.18,41540.42,42201.62,27562.08613,1169381684.4668436,918029,13448.54192,570690475.9728293,1642370400000
417,2022-01-18 00:00:00,42201.63,42691.0,41250.0,42352.12,29324.08257,1228459687.3994458,905061,14527.82371,608578954.6171259,1642456800000
418,2022-01-19 00:00:00,42352.12,42559.13,41138.56,41660.01,31685.72159,1327478459.1602297,924528,15603.74304,653807601.6725059,1642543200000
419,2022-01-20 00:00:00,41660.0,43505.0,40553.31,40680.91,42330.33953,1784801200.404487,1098761,20201.47991,852629490.2787864,1642629600000
420,2022-01-21 00:00:00,40680.92,41100.0,35440.45,36445.31,88860.891999,3405501703.2219367,2092561,41615.085819,1595831787.700032,1642716000000
421,2022-01-22 00:00:00,36445.31,36835.22,34008.0,35071.42,90471.338961,3207531048.0306516,2099978,42722.278233,1514027491.3203938,1642802400000
422,2022-01-23 00:00:00,35071.42,36499.0,34601.01,36244.55,44279.52354,1572414639.0428774,1142407,22841.39451,811501507.0363061,1642888800000
423,2022-01-24 00:00:00,36244.55,37550.0,32917.17,36660.35,91904.753211,3192041586.10319,1999352,46469.272938,1615890700.8425,1642975200000
424,2022-01-25 00:00:00,36660.35,37545.14,35701.0,36958.32,49232.40183,1799224214.4997392,1248246,24988.42876,913198135.6036831,1643061600000
425,2022-01-26 00:00:00,36958.32,38919.98,36234.63,36809.34,69830.16036,2627491976.6908574,1584468,35240.31542,1326474948.4632242,1643148000000
426,2022-01-27 00:00:00,36807.24,37234.47,35507.01,37160.1,53020.87934,1925920128.3436604,1308408,26750.94594,971815942.2707555,1643234400000
427,2022-01-28 00:00:00,37160.11,38000.0,36155.01,37716.56,42154.26956,1560203931.220128,1061101,21496.47551,795847847.5123422,1643320800000
428,2022-01-29 00:00:00,37716.57,38720.74,37268.44,38166.84,26129.49682,989652386.9966494,816601,13292.42156,503624477.659453,1643407200000
429,2022-01-30 00:00:00,38166.83,38359.26,37351.63,37881.76,21430.66527,812750216.6010319,698593,10798.3846,409620744.0169444,1643493600000
430,2022-01-31 00:00:00,37881.75,38744.0,36632.61,38466.9,36855.2458,1386754529.0295446,936014,18422.26954,693360023.3316519,1643580000000
431,2022-02-01 00:00:00,38466.9,39265.2,38000.0,38694.59,34574.44663,1334266166.7099988,917617,17730.99304,684446571.1793659,1643666400000
432,2022-02-02 00:00:00,38694.59,38855.92,36586.95,36896.36,35794.6813,1353093948.9776013,907905,17251.43687,652533107.6999176,1643752800000
433,2022-02-03 00:00:00,36896.37,37387.0,36250.0,37311.61,32081.10999,1179502838.6566265,848961,16468.10233,605530493.5816588,1643839200000
434,2022-02-04 00:00:00,37311.98,41772.33,37026.73,41574.25,64703.95874,2526572562.058285,1380724,33053.66668,1291953441.5589995,1643925600000
435,2022-02-05 00:00:00,41571.7,41913.69,40843.01,41382.59,32532.34372,1349805515.9300365,1006352,16566.08602,687352854.8254198,1644012000000
436,2022-02-06 00:00:00,41382.6,42656.0,41116.56,42380.87,22405.16704,934168802.8801152,788291,11546.39088,481652514.3718321,1644098400000
437,2022-02-07 00:00:00,42380.87,44500.5,41645.85,43839.99,51060.62006,2204523609.903396,1473274,25457.79986,1099936959.0396457,1644184800000
438,2022-02-08 00:00:00,43839.99,45492.0,42666.0,44042.99,64880.29387,2847485971.4977336,1653350,33004.09337,1448178622.4660032,1644271200000
439,2022-02-09 00:00:00,44043.0,44799.0,43117.92,44372.72,34428.16729,1512500139.1430995,1066395,17115.60108,752210712.4118421,1644357600000
440,2022-02-10 00:00:00,44372.71,45821.0,43174.01,43495.44,62357.29091,2772188373.222783,1541483,30323.12245,1348871895.8677204,1644444000000
441,2022-02-11 00:00:00,43495.44,43920.0,41938.51,42373.73,44975.1687,1937866768.5059533,1169354,22063.76915,950913914.0296428,1644530400000
442,2022-02-12 00:00:00,42373.73,43079.49,41688.88,42217.87,26556.85681,1123136004.7237246,830322,12814.60322,542061655.4291937,1644616800000
443,2022-02-13 00:00:00,42217.87,42760.0,41870.0,42053.66,17732.08113,750533311.6529565,624898,8333.13302,352741586.0597297,1644703200000
444,2022-02-14 00:00:00,42053.65,42842.4,41550.56,42535.94,34010.1306,1436927831.4445863,867622,16912.76672,714598651.165975,1644789600000
445,2022-02-15 00:00:00,42535.94,44751.4,42427.03,44544.86,38095.19576,1672855933.625659,990694,19180.32434,842363401.2128453,1644876000000
446,2022-02-16 00:00:00,44544.85,44549.97,43307.0,43873.56,28471.8727,1250973502.3018453,823745,14106.69537,619773473.0165873,1644962400000
447,2022-02-17 00:00:00,43873.56,44164.71,40073.21,40515.7,47245.99494,1993400162.9480667,1067658,21468.60602,906038209.7818584,1645048800000
448,2022-02-18 00:00:00,40515.71,40959.88,39450.0,39974.44,43845.92241,1765622365.9527562,1025882,20609.06764,829953072.4139525,1645135200000
449,2022-02-19 00:00:00,39974.45,40444.32,39639.03,40079.17,18042.0551,721960636.0646693,586653,8374.975,335209843.631803,1645221600000
450,2022-02-20 00:00:00,40079.17,40125.44,38000.0,38386.89,33439.29011,1293216601.4518795,811235,15338.25392,592897166.4491583,1645308000000
451,2022-02-21 00:00:00,38386.89,39494.35,36800.0,37008.16,62347.68496,2382027320.8617606,1352290,30617.13558,1170272316.2758772,1645394400000
452,2022-02-22 00:00:00,37008.16,38429.0,36350.0,38230.33,53785.94589,2010628230.7549176,1212527,27322.73575,1021948126.9253064,1645480800000
453,2022-02-23 00:00:00,38230.33,39249.93,37036.79,37250.01,43560.732,1665486687.239937,1030872,21449.9558,820639942.0318317,1645567200000
454,2022-02-24 00:00:00,37250.02,39843.0,34322.28,38327.21,120476.29458,4335107392.009488,2622780,60103.1314,2164376869.726107,1645653600000
455,2022-02-25 00:00:00,38328.68,39683.53,38014.37,39219.17,56574.57125,2197889580.282669,1408558,29904.01589,1161436657.8296285,1645740000000
456,2022-02-26 00:00:00,39219.16,40348.45,38573.18,39116.72,29361.2568,1152621719.69438,924257,14658.93596,575852237.9808168,1645826400000
457,2022-02-27 00:00:00,39116.73,39855.7,37000.0,37699.07,46229.44719,1780512702.886402,1265753,21789.2508,840141690.3293545,1645912800000
458,2022-02-28 00:00:00,37699.08,44225.84,37450.17,43160.0,73945.63858,2975160226.1689854,1931087,38543.78078,1553136662.0034583,1645999200000
459,2022-03-01 00:00:00,43160.0,44949.0,42809.98,44421.2,61743.09873,2701611023.6943197,1866871,30937.54085,1353520463.0084743,1646085600000
460,2022-03-02 00:00:00,44421.2,45400.0,43334.09,43892.98,57782.65081,2550792948.2886243,1653131,28624.1131,1264172354.0456262,1646172000000
461,2022-03-03 00:00:00,43892.99,44101.12,41832.28,42454.0,50940.61021,2192152097.925188,1289320,24438.40113,1051969942.2112321,1646258400000
462,2022-03-04 00:00:00,42454.0,42527.3,38550.0,39148.66,61964.68498,2527001270.719469,1465066,29322.62323,1196441375.2961826,1646344800000
463,2022-03-05 00:00:00,39148.65,39613.24,38407.59,39397.96,30363.13341,1187689935.0879934,879727,14846.61434,580820200.9425652,1646431200000
464,2022-03-06 00:00:00,39397.97,39693.87,38088.57,38420.81,39677.26158,1542258009.6292188,986352,19055.16367,740741244.8965172,1646517600000
465,2022-03-07 00:00:00,38420.8,39547.57,37155.0,37988.0,63941.20316,2447310342.4666195,1454770,31624.08426,1210428347.724613,1646604000000
466,2022-03-08 00:00:00,37988.01,39362.08,37867.65,38730.63,55528.43367,2147541837.688247,1269742,27931.99999,1080277222.5345988,1646690400000
467,2022-03-09 00:00:00,38730.63,42594.06,38656.45,41941.71,67392.58799,2797240840.960747,1570230,34598.34753,1435303843.9873853,1646776800000
468,2022-03-10 00:00:00,41941.7,42039.63,38539.73,39422.0,71950.25677,2853792081.107706,1512384,33795.03278,1339863548.3354032,1646863200000
469,2022-03-11 00:00:00,39422.01,40236.26,38223.6,38729.57,59018.7642,2305825015.6010857,1252571,29148.02045,1139093538.3524642,1646949600000
470,2022-03-12 00:00:00,38729.57,39486.71,38660.52,38807.36,24034.36432,939663387.3149893,671733,11869.94851,464113572.6085631,1647036000000
471,2022-03-13 00:00:00,38807.35,39310.0,37578.51,37777.34,32791.82359,1268441605.1866875,841844,15150.32067,586406176.6009938,1647122400000
472,2022-03-14 00:00:00,37777.35,39947.12,37555.0,39671.37,46945.45375,1821922588.4472065,1114899,24146.76237,937313460.6262863,1647208800000
473,2022-03-15 00:00:00,39671.37,39887.61,38098.33,39280.33,46015.54926,1796571984.458497,1060517,22657.90532,885084067.9857315,1647295200000
474,2022-03-16 00:00:00,39280.33,41718.0,38828.48,41114.0,88120.76167,3552563766.3655386,2051837,44119.65664,1779529342.3189175,1647381600000
475,2022-03-17 00:00:00,41114.01,41478.82,40500.0,40917.9,37189.38087,1521083189.7108624,935784,18580.98075,760015585.8029839,1647468000000
476,2022-03-18 00:00:00,40917.89,42325.02,40135.04,41757.51,45408.00969,1862337033.4847212,1065054,22374.92757,918115615.0464845,1647554400000
477,2022-03-19 00:00:00,41757.51,42400.0,41499.29,42201.13,29067.18108,1216709156.4428053,801197,14463.06148,605480703.8859774,1647640800000
478,2022-03-20 00:00:00,42201.13,42296.26,40911.0,41262.11,30653.33468,1273880705.2502496,799695,14636.72662,608328201.7906688,1647727200000
479,2022-03-21 00:00:00,41262.11,41544.22,40467.94,41002.25,39426.24877,1618789548.0684214,947206,19079.42652,783366152.1200151,1647813600000
480,2022-03-22 00:00:00,41002.26,43361.0,40875.51,42364.13,59454.94294,2525975507.8012,1367343,30215.54785,1283334795.3252618,1647900000000
481,2022-03-23 00:00:00,42364.13,43025.96,41751.47,42882.76,40828.87039,1725787170.5823965,916671,20211.34116,854479820.5334152,1647986400000
482,2022-03-24 00:00:00,42882.76,44220.89,42560.46,43991.46,56195.12374,2436258223.6223383,1202541,27963.10189,1212354441.1395836,1648072800000
483,2022-03-25 00:00:00,43991.46,45094.14,43579.0,44313.16,54614.43648,2421153187.6604123,1141588,27819.34765,1233475690.3636422,1648159200000
484,2022-03-26 00:00:00,44313.16,44792.99,44071.97,44511.27,23041.61741,1022802857.60941,693647,11422.59021,507079959.2099111,1648245600000
485,2022-03-27 00:00:00,44511.27,46999.0,44421.46,46827.76,41874.91071,1907019662.3441498,1135096,21674.84642,987241345.646293,1648332000000
