city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,unix_time,temperature_max,temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction_dominant
Los Angeles,2023-03-29,14.8,25.6,17.0,15.5,17.2,17.4,28.3,13.2,19.17142857142857,22.657142857142855,23.817857142857143,5.5607895979239546,20.678000575714794,8.178196087654156,12.74735051118256,21.65592559163017,10.280097333489387,11.606034623528357,22.62176189995647,11.25643561005492,2023,29,3,2,0,0.9984354211555643,0.055916990100603484,0.9749279121818236,-0.22252093395631434,1680040800000,18.9,9.0,11.9,11.9,0.0,11.0,17.7,38.9,199
Los Angeles,2023-03-30,13.0,14.8,25.6,17.0,15.5,17.2,17.4,28.3,19.400000000000002,23.021428571428572,24.13214285714286,5.301257712404825,19.208500431786096,7.597379534524646,12.417182795281299,20.741802179412815,9.871121127674783,11.21833993038409,22.082330044787057,11.047294663800589,2023,30,3,3,0,0.9992500112396835,0.03872228089217446,0.43388373911755823,-0.900968867902419,1680127200000,13.4,6.6,6.6,6.6,0.0,15.0,17.6,39.2,190
Los Angeles,2023-03-31,27.8,13.0,14.8,25.6,17.0,15.5,17.2,17.4,17.214285714285715,22.821428571428573,23.95714285714286,4.019298683198393,17.656375323839573,7.191797763509725,12.564123439468393,19.70956188882444,9.586751350911058,11.356526221987389,21.4559624554914,10.91415086562038,2023,31,3,4,0,0.9997685019798909,0.021516097436222258,-0.433883739117558,-0.9009688679024191,1680213600000,17.1,4.1,0.8,0.8,0.0,3.0,10.2,25.6,316
Los Angeles,2023-04-01,36.4,27.8,13.0,14.8,25.6,17.0,15.5,17.2,18.7,22.57857142857143,23.446428571428573,5.678908345800126,20.19228149287968,7.829389289531622,12.421766167710452,20.788286970314516,9.370017567344934,10.81923808308201,21.893482286147165,10.65755776622655,2023,1,4,5,1,0.9999907397361901,0.004303538296244289,-0.9749279121818235,-0.2225209339563146,1680300000000,20.4,6.3,0.0,0.0,0.0,0.0,13.9,31.0,271
Los Angeles,2023-04-02,33.7,36.4,27.8,13.0,14.8,25.6,17.0,15.5,21.442857142857143,23.07857142857143,23.332142857142856,8.678298055659027,24.24421111965976,10.170445931059163,12.850931039089343,22.869848707605914,10.316066442551058,10.657984437741108,22.89393178365426,10.943618180599293,2023,2,4,6,1,0.9999166586547379,-0.01291029607500882,-0.7818314824680299,0.6234898018587334,1680386400000,19.6,6.7,0.0,0.0,0.0,0.0,13.1,29.2,174
Los Angeles,2023-04-03,12.7,33.7,36.4,27.8,13.0,14.8,25.6,17.0,24.042857142857144,21.271428571428572,23.70714285714286,9.304811863198617,26.608158339744822,9.855827739726685,8.429109686668644,24.313868879925124,10.335767496448016,10.836390289083992,23.639177867540173,10.921481632475151,2023,3,4,0,0,0.9995462806873573,-0.030120304846908114,0.0,1.0,1680472800000,17.1,9.4,1.1,1.1,0.0,8.0,20.8,45.4,240
Los Angeles,2023-04-04,6.5,12.7,33.7,36.4,27.8,13.0,14.8,25.6,23.428571428571427,20.185714285714283,23.317857142857143,9.965726982298495,23.131118754808615,10.731603807894755,8.488350128976116,22.765353029268436,10.457994732262268,11.034358917471197,22.884751807709815,10.909668240298975,2023,4,4,1,0,0.9988797155850336,-0.04732138832243185,0.7818314824680297,0.6234898018587336,1680559200000,16.3,2.6,0.0,0.0,0.0,0.0,18.2,46.8,314
Los Angeles,2023-04-05,18.8,6.5,12.7,33.7,36.4,27.8,13.0,14.8,20.7,19.935714285714283,22.64642857142857,11.730586799758349,18.97333906610646,12.119424574065409,8.85503830012633,20.596639292032645,11.300896788716162,11.472559278649028,21.754768924419484,11.344099095811744,2023,5,4,2,0,0.9979171608653922,-0.06450844944931623,0.9749279121818236,-0.22252093395631434,1680645600000,19.5,4.1,0.0,0.0,0.0,0.0,19.2,39.6,329
Los Angeles,2023-04-06,23.7,18.8,6.5,12.7,33.7,36.4,27.8,13.0,21.27142857142857,20.335714285714285,22.125,11.490244309226519,18.930004299579842,10.49604266672969,8.65151006319864,20.357087386428294,10.539636059830086,11.296135851926744,21.550991757218142,10.972459222562943,2023,6,4,3,0,0.9966589017541702,-0.08167639533042242,0.43388373911755823,-0.900968867902419,1680732000000,22.7,5.7,0.0,0.0,0.0,0.0,13.8,32.0,339
Los Angeles,2023-04-07,41.2,23.7,18.8,6.5,12.7,33.7,36.4,27.8,22.8,20.007142857142856,21.557142857142853,10.903210536351118,20.12250322468488,9.359613862156703,8.409743825396355,20.802809068237853,9.882480081468783,10.772648100163057,21.699199222237578,10.601852849356582,2023,7,4,4,0,0.9951053111006976,-0.09882013873287143,-0.433883739117558,-0.9009688679024191,1680818400000,23.1,10.5,0.0,0.0,0.0,0.0,20.2,25.6,263
Los Angeles,2023-04-08,45.0,41.2,23.7,18.8,6.5,12.7,33.7,36.4,24.714285714285715,21.70714285714286,21.989285714285717,12.91761440455473,25.391877418513666,12.762595508656045,10.081549353280899,23.522434525806144,11.679732986048306,11.315454501786931,23.044082034497055,11.400418676251245,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146,1680904800000,21.9,10.0,0.0,0.0,0.0,0.0,17.1,20.5,246
Los Angeles,2023-04-09,37.4,45.0,41.2,23.7,18.8,6.5,12.7,33.7,25.942857142857147,23.692857142857147,22.99285714285714,14.523412953211846,30.29390806388525,14.362017569155912,11.728759150429878,26.386109922365325,13.25261477520602,12.068413887359565,24.55828327349726,12.373576868447692,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334,1680991200000,25.6,11.7,0.0,0.0,0.0,0.0,17.3,21.2,248
Los Angeles,2023-04-10,50.6,37.4,45.0,41.2,23.7,18.8,6.5,12.7,26.47142857142857,25.25714285714286,23.724999999999998,14.91483761066069,32.070431047913935,12.87426814181276,12.0090808132023,27.854628599383283,12.934838808270028,12.304609946110656,25.443918909807792,12.390614102154025,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0,1681077600000,25.5,11.0,0.0,0.0,0.0,0.0,13.5,14.8,243
Los Angeles,2023-04-11,45.3,50.6,37.4,45.0,41.2,23.7,18.8,6.5,31.885714285714283,27.657142857142862,25.039285714285715,15.92717055552427,36.70282328593545,14.121500897728902,13.497219900962827,30.88734478613218,14.470093985483276,13.142082232158822,27.178821053958984,13.6043236965569,2023,11,4,1,0,0.9859481499638304,-0.16705162550211924,0.7818314824680297,0.6234898018587336,1681164000000,24.0,12.4,0.0,0.0,0.0,0.0,13.4,14.4,233
Los Angeles,2023-04-12,33.9,45.3,50.6,37.4,45.0,41.2,23.7,18.8,37.42857142857143,29.064285714285713,25.860714285714284,11.849713679482356,38.85211746445159,12.873644388196,14.270982239002898,32.80903214798122,14.398471452636528,13.672609528643404,28.428557532996297,13.934827841154398,2023,12,4,2,0,0.9829265519799822,-0.18399835165768005,0.9749279121818236,-0.22252093395631434,1681250400000,21.3,13.0,0.0,0.0,0.0,0.0,13.1,15.5,196
Los Angeles,2023-04-13,14.4,33.9,45.3,50.6,37.4,45.0,41.2,23.7,39.58571428571428,30.428571428571427,26.725,8.900829281856762,37.61408809833869,11.386946402133034,13.70415032987228,32.95449452825039,13.40977123635046,13.374841639768594,28.805898392789654,13.519657839127248,2023,13,4,3,0,0.9796136916454901,-0.20089055513063506,0.43388373911755823,-0.900968867902419,1681336800000,15.7,12.0,0.4,0.6,0.0,1.0,10.1,13.3,225
Los Angeles,2023-04-17,27.4,27.4,25.2,33.0,12.9,14.4,33.9,45.3,27.442857142857143,29.664285714285715,24.925,11.387838124194475,27.642001201650455,10.356803866131363,13.499949124853268,28.258390026604914,11.892779621647136,12.072025360157935,27.607284876143904,12.552751252387345,2023,17,4,0,0,0.9634705485641488,-0.2678143051621742,0.0,1.0,1681682400000,19.8,11.7,0.0,0.0,0.0,0.0,16.1,19.1,246
MARYSVILLE - 7TH AVE (Marysville Junior High),2023-04-17,3.8,3.8,12.4,9.6,14.0,5.8,8.5,3.6,8.242857142857142,8.02142857142857,6.660714285714286,4.0742513188957545,8.080422023506635,4.11784048476008,3.4063692765687694,7.700716327876142,3.6996354672377842,3.0175215836736786,7.270452645165734,3.405077429836265,2023,17,4,0,0,0.9634705485641488,-0.2678143051621742,0.0,1.0,1681682400000,12.0,2.2,0.0,0.0,0.0,0.0,24.5,46.8,168
Madrid,2023-02-20,11.0,12.0,9.0,11.0,13.0,13.0,11.0,10.0,11.285714285714286,9.142857142857142,9.928571428571429,1.4960264830867107,10.820359327013978,2.0266776661559733,2.5975474485081462,10.325206021029416,2.77270062020592,3.516401479507217,10.063607447073574,3.7140237177872035,2023,20,2,0,0,0.7694148268839378,0.6387494220515272,0.0,1.0,1676847600000,19.3,3.7,0.0,0.0,0.0,0.0,12.1,23.4,67
Madrid,2023-02-21,15.0,11.0,12.0,9.0,11.0,13.0,13.0,11.0,11.428571428571429,9.5,9.928571428571429,1.3972762620120958,10.865269495260483,1.7571641935554343,2.472930370104077,10.415178551558828,2.592196936795887,3.516401479507217,10.12818624382712,3.591803118796607,2023,21,2,1,0,0.7802958510707755,0.6254105729852464,0.7818314824680297,0.6234898018587336,1676934000000,17.1,4.7,0.0,0.0,0.0,0.0,10.2,28.1,14
Madrid,2023-02-22,30.0,15.0,11.0,12.0,9.0,11.0,13.0,13.0,12.0,10.142857142857142,10.142857142857142,1.9148542155130661,11.898952121445362,2.4607861961581774,2.6561146539529497,11.026488078017652,2.9050729751978044,3.638419332360745,10.46417339942525,3.686698420633993,2023,22,2,2,0,0.7909456567567772,0.6118864012687244,0.9749279121818236,-0.22252093395631434,1677020400000,15.7,4.8,0.0,0.0,0.0,0.0,9.4,22.7,269
Madrid,2023-02-23,16.0,30.0,15.0,11.0,12.0,9.0,11.0,13.0,14.428571428571429,11.857142857142858,10.928571428571429,7.114706432386996,16.42421409108402,8.730096629242134,5.735947951393705,13.556289667615298,7.218965417900509,5.199206288631675,11.811471785671786,6.169875581066954,2023,23,2,3,0,0.8013610881746764,0.5981809144059165,0.43388373911755823,-0.900968867902419,1677106800000,8.1,2.7,2.8,2.8,0.0,11.0,17.4,35.6,256
Madrid,2023-02-24,5.0,16.0,30.0,15.0,11.0,12.0,9.0,11.0,14.857142857142858,12.571428571428571,11.142857142857142,7.104659772022282,16.318160568313015,7.563088396339892,5.570724103109564,13.882117711933258,6.775555146661132,5.282495802626162,12.100335800453044,6.0506382354895685,2023,24,2,4,0,0.811539059007361,0.5842981736283684,-0.433883739117558,-0.9009688679024191,1677193200000,9.4,-2.4,0.0,0.0,0.0,0.0,9.5,20.9,269
Madrid,2023-02-25,10.0,5.0,16.0,30.0,15.0,11.0,12.0,9.0,14.0,12.357142857142858,11.035714285714286,7.958224257542297,13.48862042623476,8.42153611420453,5.812548002873877,12.697835350342158,7.043062841540171,5.378159831634264,11.610657469387316,6.119016933965002,2023,25,2,5,1,0.8214765533024142,0.5702422926917872,-0.9749279121818235,-0.2225209339563146,1677279600000,9.0,-1.0,0.5,0.5,0.0,2.0,7.5,22.0,289
Madrid,2023-02-26,12.0,10.0,5.0,16.0,30.0,15.0,11.0,12.0,14.142857142857142,12.5,11.178571428571429,7.861903319777286,12.61646531967607,7.473552953366674,5.721081124295306,12.338123970296536,6.62544455638812,5.291877573599881,11.499577643912328,5.918857840212921,2023,26,2,6,1,0.8311706263658079,0.5560174366570446,-0.7818314824680299,0.6234898018587334,1677366000000,9.8,-1.8,0.0,0.0,0.0,0.0,20.5,45.0,339
Madrid,2023-02-27,6.0,12.0,10.0,5.0,16.0,30.0,15.0,11.0,14.142857142857142,12.714285714285714,11.392857142857142,7.861903319777286,12.462348989757054,6.478705639330959,5.635445125120162,12.293040774256998,6.169106441705521,5.1950067601588685,11.534089530539063,5.712573199201658,2023,27,2,0,0,0.8406184056344781,0.5416278206559814,0.0,1.0,1677452400000,6.0,-3.2,0.0,0.0,0.0,0.0,23.9,47.5,354
Madrid,2023-02-28,7.0,6.0,12.0,10.0,5.0,16.0,30.0,15.0,13.428571428571429,12.428571428571429,11.321428571428571,8.403514004215676,10.846761742317788,6.3730406879395805,5.879747322073235,11.45396867102273,6.157254665151403,5.256766866011749,11.152428183605334,5.694051478087393,2023,28,2,1,0,0.8498170915275278,0.5270777086423722,0.7818314824680297,0.6234898018587336,1677538800000,9.1,-2.2,0.0,0.0,0.0,0.0,14.8,33.8,348
Madrid,2023-03-01,10.0,7.0,6.0,12.0,10.0,5.0,16.0,30.0,12.285714285714286,12.142857142857142,10.821428571428571,8.69318287921231,9.885071306738341,5.805058607473097,6.049248432111659,10.860106181553032,5.9435333714987175,4.959491994807732,10.86605382611531,5.597709417729674,2023,1,3,2,0,0.8587639582758029,0.5123714121284237,0.9749279121818236,-0.22252093395631434,1677625200000,7.2,-2.9,0.0,0.0,0.0,0.0,8.3,27.0,356
Madrid,2023-03-02,12.0,10.0,7.0,6.0,12.0,10.0,5.0,16.0,9.428571428571429,11.928571428571429,10.75,3.8234863173613345,9.913803480053756,5.027615583891644,6.06965067698777,10.745425357345962,5.5414413515909455,4.956290428820323,10.806325976038393,5.405858381903008,2023,2,3,3,0,0.8674563547295968,0.4975132889071807,0.43388373911755823,-0.900968867902419,1677711600000,9.3,-2.9,0.0,0.0,0.0,0.0,7.6,20.5,340
Madrid,2023-03-03,14.0,12.0,10.0,7.0,6.0,12.0,10.0,5.0,8.857142857142858,11.857142857142858,10.607142857142858,2.8535691936343364,10.435352610040317,4.462032729262154,6.061951232668528,10.9127019763665,5.177750434014345,4.855995040224915,10.888648322518504,5.225206414416543,2023,3,3,4,0,0.8758917051442429,0.48250774176121847,-0.433883739117558,-0.9009688679024191,1677798000000,11.7,-2.9,0.0,0.0,0.0,0.0,8.9,17.3,3
Madrid,2023-03-04,9.0,14.0,12.0,10.0,7.0,6.0,12.0,10.0,10.142857142857142,12.071428571428571,10.607142857142858,2.8535691936343164,11.326514457530237,4.208550236391479,6.082310867959994,11.324341712850966,4.9417288329000115,4.855995040224915,11.10322430027585,5.105333631475621,2023,4,3,5,1,0.8840675099433636,0.4673592171580022,-0.9749279121818235,-0.2225209339563146,1677884400000,12.0,-2.0,0.0,0.0,0.0,0.0,7.6,18.7,44
Madrid,2023-03-05,13.0,9.0,14.0,12.0,10.0,7.0,6.0,12.0,10.0,12.071428571428571,10.464285714285714,2.886751345948418,10.744885843147678,3.803674904209493,6.082310867959994,11.014429484470838,4.672998159849488,4.841809753916694,10.958174348532687,4.955949689864368,2023,5,3,6,1,0.8919813464595485,0.45207220393230435,-0.7818314824680299,0.6234898018587334,1677970800000,10.9,-1.3,2.8,2.8,0.0,10.0,11.0,30.2,228
Madrid,2023-03-06,9.0,13.0,9.0,14.0,12.0,10.0,7.0,6.0,10.142857142857142,12.142857142857142,10.642857142857142,3.0237157840740916,11.308664382360758,3.4588175619935697,6.087277310501291,11.279172219874726,4.406352751805028,4.839760368373786,11.098989910702848,4.810940803481942,2023,6,3,0,0,0.8996308696522433,0.43665123195606403,0.0,1.0,1678057200000,13.4,1.6,1.0,1.0,0.0,5.0,16.2,32.8,233
Madrid,2023-03-07,4.0,9.0,13.0,9.0,14.0,12.0,10.0,7.0,10.571428571428571,12.0,10.75,2.5071326821123576,10.731498286770568,3.1840990330095327,6.139406135149103,10.975282590558097,4.180142857750738,4.7658118891710455,10.95423198582679,4.673574870596484,2023,7,3,1,0,0.9070138128026359,0.4211008707960896,0.7818314824680297,0.6234898018587336,1678143600000,14.9,7.6,0.6,0.6,0.0,3.0,18.7,41.4,233
Madrid,2023-03-08,3.0,4.0,9.0,13.0,9.0,14.0,12.0,10.0,10.142857142857142,11.214285714285714,10.678571428571429,3.3380918415853693,9.048623715077925,4.185223873723257,6.423257877295635,10.045244911817017,4.6041907349200795,4.853815386840021,10.4746297799077,4.853472187404753,2023,8,3,2,0,0.9141279881853337,0.40542572835999735,0.9749279121818236,-0.22252093395631434,1678230000000,17.0,7.5,0.3,0.3,0.0,3.0,28.3,61.2,222
Madrid,2023-03-09,5.0,3.0,4.0,9.0,13.0,9.0,14.0,12.0,9.142857142857142,9.285714285714286,10.571428571428571,4.298393941484683,7.536467786308443,4.597850431460527,3.911100011084061,9.105878923574746,4.954690225713948,4.9920571832297815,9.959138070948548,5.064767627204882,2023,9,3,3,0,0.9209712877166346,0.38963044953078796,0.43388373911755823,-0.900968867902419,1678316400000,16.7,10.0,3.8,3.8,0.0,12.0,28.1,67.7,230
Madrid,2023-03-10,6.0,5.0,3.0,4.0,9.0,13.0,9.0,14.0,8.142857142857142,8.5,10.535714285714286,4.336994790119726,6.902350839731333,4.1548208745189354,3.5463957868406952,8.558428400431447,4.834632946644078,5.029410854660283,9.617128548814165,5.05176837780371,2023,10,3,4,0,0.9275416835791966,0.37371971479046906,-0.433883739117558,-0.9009688679024191,1678402800000,19.4,7.2,0.0,0.0,0.0,0.0,15.1,33.5,245
Madrid,2023-03-11,5.0,6.0,5.0,3.0,4.0,9.0,13.0,9.0,7.0,8.571428571428571,10.464285714285714,3.5118845842845223,6.6767631297985,3.622846495030987,3.4799267391553625,8.217304613707254,4.5903968996906555,5.080697989793647,9.367671407516637,4.9630175067266915,2023,11,3,5,1,0.9338372288229252,0.35769823883312546,-0.9749279121818235,-0.2225209339563146,1678489200000,21.3,6.3,0.0,0.0,0.0,0.0,13.8,35.6,259
Madrid,2023-03-12,7.0,5.0,6.0,5.0,3.0,4.0,9.0,13.0,6.428571428571429,8.214285714285714,10.357142857142858,3.4572215654167935,6.257572347348876,3.234004597590467,3.577248006037829,7.788330665212953,4.4215730696067705,5.16551446445955,9.066452689756868,4.919661950515505,2023,12,3,6,1,0.9398560579418954,0.3415707691678556,-0.7818314824680299,0.6234898018587334,1678575600000,21.4,8.4,0.0,0.0,0.0,0.0,9.8,25.9,226
Madrid,2023-03-13,11.0,7.0,5.0,6.0,5.0,3.0,4.0,9.0,5.571428571428571,7.857142857142857,10.285714285714286,1.9880595947765298,6.443179260511657,2.822173638292932,3.4161864220689067,7.683219909851227,4.125644012531609,5.1986974355559665,8.923938711152946,4.77684409287729,2023,13,3,0,0,0.9455963874271426,0.3253420847119801,0.0,1.0,1678662000000,20.3,7.9,0.0,0.0,0.0,0.0,29.5,61.9,232
Madrid,2023-03-14,6.0,11.0,7.0,5.0,6.0,5.0,3.0,4.0,5.857142857142857,8.214285714285714,10.321428571428571,2.609506430251869,7.5823844453837435,3.2428008911810675,3.4680646659874803,8.125457255204397,4.015033889823098,5.200096661698362,9.06711535176309,4.640211364224956,2023,14,3,1,0,0.9510565162951535,0.30901699437494745,0.7818314824680297,0.6234898018587336,1678748400000,16.7,4.5,0.0,0.0,0.0,0.0,10.5,27.4,282
Madrid,2023-03-15,8.0,6.0,11.0,7.0,5.0,6.0,5.0,3.0,6.142857142857143,8.142857142857142,10.142857142857142,2.478478796128617,7.186788334037808,2.904230570473983,3.5050983275384167,7.842062954510478,3.8122544282744513,5.2614199302603515,8.855590155089773,4.546760049978999,2023,15,3,2,0,0.9562348265919056,0.29260033563334836,0.9749279121818236,-0.22252093395631434,1678834800000,19.9,3.3,0.0,0.0,0.0,0.0,7.0,18.7,58
Madrid,2023-03-16,9.0,8.0,6.0,11.0,7.0,5.0,6.0,5.0,6.857142857142857,8.0,9.964285714285714,2.115700942050277,7.390091250528356,2.5437332152456937,3.4641016151375097,7.863121227242415,3.549453028998258,5.245683536699191,8.796583937497376,4.392726400243175,2023,16,3,3,0,0.9611297838723007,0.27609697309746883,0.43388373911755823,-0.900968867902419,1678921200000,22.9,5.4,0.0,0.0,0.0,0.0,11.8,28.4,261
Madrid,2023-03-17,7.0,9.0,8.0,6.0,11.0,7.0,5.0,6.0,7.428571428571429,7.785714285714286,9.821428571428571,2.070196678027522,7.792568437896267,2.328066065426128,3.285833729314613,8.014705063610092,3.3286100473308458,5.214321953922161,8.810612631463075,4.23887234381203,2023,17,3,4,0,0.9657399376548549,0.2595117970697999,-0.433883739117558,-0.9009688679024191,1679007600000,16.7,8.8,0.0,0.0,0.0,0.0,22.2,49.3,220
Madrid,2023-03-18,3.0,7.0,9.0,8.0,6.0,11.0,7.0,5.0,7.571428571428571,7.285714285714286,9.678571428571429,1.9880595947764845,7.5944263284222,2.0499584723002156,2.7576068618267233,7.879411055128746,3.1193733583338386,5.235587422761352,8.68574279481045,4.116692644174978,2023,18,3,5,1,0.9700639218515071,0.2428497220959356,-0.9749279121818235,-0.2225209339563146,1679094000000,15.3,5.5,0.5,0.5,0.0,4.0,11.7,27.4,264
Madrid,2023-03-19,5.0,3.0,7.0,9.0,8.0,6.0,11.0,7.0,7.285714285714286,6.857142857142857,9.464285714285714,2.4976179127514984,6.4458197463166504,2.7873440916423027,2.9314512776788177,7.228822914444913,3.375788198892371,5.385041991357027,8.2936226020649,4.234501650095538,2023,19,3,6,1,0.9741004551724205,0.22611568550828828,-0.7818314824680299,0.6234898018587334,1679180400000,18.1,4.4,0.0,0.0,0.0,0.0,8.0,23.0,9
Madrid,2023-03-20,7.0,5.0,3.0,7.0,9.0,8.0,6.0,11.0,7.0,6.285714285714286,9.214285714285714,2.6457513110649575,6.0843648097374885,2.5068384796454284,2.3673604720011947,6.9316465258522575,3.2395498365517303,5.425298372796067,8.066476215715596,4.17333439533574,2023,20,3,0,0,0.9778483415056568,0.20931464596304847,0.0,1.0,1679266800000,20.5,3.8,0.0,0.0,0.0,0.0,9.2,22.3,262
Madrid,2023-03-21,9.0,7.0,5.0,3.0,7.0,9.0,8.0,6.0,6.428571428571429,6.142857142857143,9.071428571428571,1.9880595947765112,6.313273607303117,2.212820983243685,2.24832049649136,6.940760322405289,3.0159531638795887,5.429197958832566,7.9929261318731415,4.036248441463097,2023,21,3,1,0,0.9813064702716093,0.19245158197082995,0.7818314824680297,0.6234898018587336,1679353200000,21.1,5.0,0.0,0.0,0.0,0.0,9.0,22.7,243
Madrid,2023-03-22,9.0,9.0,7.0,5.0,3.0,7.0,9.0,8.0,6.857142857142857,6.5,8.857142857142858,2.19306265517558,6.984955205477338,2.2916105953135286,2.2786635759378417,7.215325612751251,2.90015167059574,5.303487920886156,8.062379502088787,3.9032417599870133,2023,22,3,2,0,0.9844738167520922,0.1755314904214282,0.9749279121818236,-0.22252093395631434,1679439600000,22.2,6.4,0.0,0.0,0.0,0.0,15.0,36.4,233
Madrid,2023-03-23,8.0,9.0,9.0,7.0,5.0,3.0,7.0,9.0,7.0,6.928571428571429,8.107142857142858,2.309401076758923,7.488716404108003,2.197003197261041,2.1290765681311745,7.453282197717751,2.772326178218175,3.314829594126448,8.127042984703353,3.7740065282636226,2023,23,3,3,0,0.9873494423939864,0.15855938510313475,0.43388373911755823,-0.900968867902419,1679526000000,22.1,8.5,0.0,0.0,0.0,0.0,19.6,45.0,225
Madrid,2023-03-24,6.0,8.0,9.0,9.0,7.0,5.0,3.0,7.0,6.857142857142857,7.142857142857143,7.821428571428571,2.19306265517558,7.616537303081002,1.9176289850571608,2.07019667802663,7.526177904688718,2.5880913047983576,2.9319892302943638,8.118281399551398,3.641691295108303,2023,24,3,4,0,0.989932495087353,0.141540295217043,-0.433883739117558,-0.9009688679024191,1679612400000,19.4,6.4,0.0,0.0,0.0,0.0,17.9,40.3,236
Madrid,2023-03-25,7.0,6.0,8.0,9.0,9.0,7.0,5.0,3.0,6.714285714285714,7.142857142857143,7.857142857142857,2.2146697055687268,7.212402977310751,1.8247223431740869,2.07019667802663,7.322687517396889,2.4688012109289805,2.902288824924513,7.972193027168543,3.5561335749944742,2023,25,3,5,1,0.9922222094179323,0.12447926388678915,-0.9749279121818235,-0.2225209339563146,1679698800000,21.0,8.0,0.0,0.0,0.0,0.0,17.3,37.8,228
Madrid,2023-03-26,5.0,7.0,6.0,8.0,9.0,9.0,7.0,5.0,7.285714285714286,7.285714285714286,7.75,1.4960264830868306,7.159302232983063,1.5833753926114893,1.9778998741306741,7.279662515077304,2.3011461388429932,2.875503176579677,7.905145232191401,3.4404763967031182,2023,26,3,6,1,0.994217906893952,0.10738134666416307,-0.7818314824680299,0.6234898018587334,1679785200000,20.5,7.4,0.0,0.0,0.0,0.0,18.8,44.3,282
Madrid,2023-03-27,8.0,5.0,7.0,6.0,8.0,9.0,9.0,7.0,7.285714285714286,7.142857142857143,7.5,1.4960264830868306,6.619476674737298,1.7030117269471239,2.07019667802663,6.975707513066997,2.2882214887112684,2.795499027868928,7.704790388591994,3.4033116696421155,2023,27,3,0,0,0.995918996147179,0.09025161003104115,0.0,1.0,1679868000000,19.9,3.5,0.0,0.0,0.0,0.0,7.0,19.8,340
Madrid,2023-03-28,8.0,8.0,5.0,7.0,6.0,8.0,9.0,9.0,7.428571428571429,6.928571428571429,7.571428571428571,1.5118578920375374,6.964607506052974,1.6099969640113738,1.7743595036941735,7.1122798446580635,2.1606466430616447,2.7812676490138517,7.725149672137373,3.2847432368695686,2023,28,3,1,0,0.9973249731081555,0.07309512989807777,0.7818314824680297,0.6234898018587336,1679954400000,23.4,4.9,0.0,0.0,0.0,0.0,6.9,22.0,98
Madrid,2023-03-29,10.0,8.0,8.0,5.0,7.0,6.0,8.0,9.0,7.285714285714286,7.071428571428571,7.607142857142857,1.3801311186854017,7.223455629539731,1.4759999650096656,1.774359503694178,7.230642532036988,2.035684031072113,2.7800784123540976,7.744104867162382,3.1702464014550116,2023,29,3,2,0,0.9984354211555643,0.055916990100603484,0.9749279121818236,-0.22252093395631434,1680040800000,25.5,7.7,0.0,0.0,0.0,0.0,16.8,37.4,229
Madrid,2023-03-30,8.0,10.0,8.0,8.0,5.0,7.0,6.0,8.0,7.428571428571429,7.214285714285714,7.607142857142857,1.6183471874259612,7.917591722154798,1.8221742850999727,1.9286731759887252,7.5998901944320565,2.1321073451095196,2.7800784123540976,7.899683841840839,3.113871282134242,2023,30,3,3,0,0.9992500112396835,0.03872228089217446,0.43388373911755823,-0.900968867902419,1680127200000,23.0,9.5,0.0,0.0,0.0,0.0,21.4,46.4,235
Madrid,2023-03-31,6.0,8.0,10.0,8.0,8.0,5.0,7.0,6.0,7.428571428571429,7.142857142857143,7.464285714285714,1.6183471874259612,7.938193791616099,1.5785198454219718,1.875228923753504,7.653238168507783,1.989896030272233,2.6455013227512394,7.906602197575953,3.004689899693115,2023,31,3,4,0,0.9997685019798909,0.021516097436222258,-0.433883739117558,-0.9009688679024191,1680213600000,22.2,10.1,0.0,0.0,0.0,0.0,20.7,48.6,248
Madrid,2023-04-01,6.0,6.0,8.0,10.0,8.0,8.0,5.0,7.0,7.428571428571429,7.071428571428571,7.178571428571429,1.6183471874259612,7.453645343712075,1.6402892644515334,1.8999710813294792,7.432806412706745,1.9421274835978535,2.326236372636492,7.7751123908465765,2.9406773952477696,2023,1,4,5,1,0.9999907397361901,0.004303538296244289,-0.9749279121818235,-0.2225209339563146,1680300000000,18.5,7.9,0.0,0.0,0.0,0.0,24.2,48.6,299
